,source,target,coef_mean,coef_abs,p,-logp
23605,Clock,Zbtb21,0.018113764,0.018113764,2.658960121054962e-11,10.575288176145548
23606,Rxra,Zbtb21,0.024364721,0.024364721,4.448069960958172e-11,10.351828390621337
23607,Mlx,Zbtb21,-0.0007616497,0.0007616497,0.02720348380281161,1.5653754746624056
23608,Nkx2-4,Zbtb21,-0.00070994603,0.00070994603,2.4017378963687263e-07,6.619474389261053
23609,Egr4,Zbtb21,0.00053207815,0.00053207815,6.382711772582741e-10,9.194994766787978
23610,Rel,Zbtb21,0.012059601,0.012059601,3.6547794667601676e-07,6.437138823701662
23612,Junb,Zbtb21,0.0065122605,0.0065122605,1.1510246896649688e-08,7.938915360583715
23613,Nrf1,Zbtb21,0.0047402326,0.0047402326,1.3882843147356848e-09,8.857521583105765
23615,Mef2c,Zbtb21,0.0064143385,0.0064143385,8.04074381956395e-09,8.094703774411968
23616,Zbtb7b,Zbtb21,-0.002895954,0.002895954,5.8143687916162255e-05,4.235497425423456
23617,Sp9,Zbtb21,-0.0012022189,0.0012022189,1.2018668644633761e-08,7.920143638182912
23618,Gmeb2,Zbtb21,0.0012209511,0.0012209511,0.00037080378109230423,3.4308558459969283
23619,Bclaf1,Zbtb21,0.00797646,0.00797646,4.640562610473908e-06,5.333429363451117
23620,Gcm1,Zbtb21,-0.0007284533,0.0007284533,8.200452572871351e-11,10.086162178777636
23621,Runx3,Zbtb21,-0.017653238,0.017653238,7.9769977148231e-08,7.098160532361439
23622,Jund,Zbtb21,0.002625712,0.002625712,0.0003308770613502562,3.4803333400457057
23623,Sp1,Zbtb21,0.003944041,0.003944041,8.827042263409686e-06,5.054184794028763
23624,Klf13,Zbtb21,-0.013081381,0.013081381,3.9530733814784287e-07,6.403065123710316
23625,Jun,Zbtb21,0.0032087767,0.0032087767,0.0011629648377596872,2.9344334159661285
23626,Usf2,Zbtb21,-0.008191953,0.008191953,7.67130730201542e-06,5.1151306196661475
23627,Tfeb,Zbtb21,-0.007917855,0.007917855,1.8482590565730542e-07,6.733237157057909
